Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
3443,Kabir Walla,AI & ML Engineering (AIML),2019,2023,kabirwalla5@gmail.com,+919876711684,1998-11-03,"38/75, Ray Circle, Tiruvottiyur 226172",Ajmer,84.9,85.9,No,,,No special remarks
3444,Anika Atwal,AI & ML Engineering (AIML),2016,2020,anikaatwal42@gmail.com,5135835117,1998-08-08,"852, Gala Zila, Tumkur 618080",Bongaigaon,81.2,88.5,Yes,HCL,1530598,Got job in campus placement
3445,Kiara Warrior,AI & ML Engineering (AIML),2016,2020,kiarawarrior19@gmail.com,+910591745493,2001-05-21,"H.No. 848, Grover Chowk, Visakhapatnam 868863",Ghaziabad,87.7,85.1,No,,,No special remarks
3446,Shayak Mahajan,AI & ML Engineering (AIML),2018,2022,shayakmahajan36@gmail.com,8369892335,2003-01-12,"72, Soman Marg, Singrauli 011634",Proddatur,92.0,85.7,No,,,No special remarks
3447,Akarsh Desai,AI & ML Engineering (AIML),2016,2020,akarshdesai40@gmail.com,8993870496,2002-06-13,"64/662, Srivastava Nagar, Thanjavur 269841",Guntakal,88.9,86.5,No,,,No special remarks
3448,Azad Jayaraman,AI & ML Engineering (AIML),2019,2023,azadjayaraman64@gmail.com,8399052596,2000-02-08,"39/49, Barad Road, Fatehpur 924404",Bathinda,88.9,90.4,No,,,No special remarks
3449,Adah Kade,AI & ML Engineering (AIML),2018,2022,adahkade28@gmail.com,+918681953916,1998-10-09,"46/292, Dewan Road, Tumkur-039722",Junagadh,88.5,81.4,No,,,No special remarks
3450,Rania Banerjee,AI & ML Engineering (AIML),2017,2021,raniabanerjee83@gmail.com,5725370293,1998-02-06,"62/591, Ravi Nagar, Maheshtala-587659",Tiruchirappalli,78.7,93.8,No,,,No special remarks
3451,Sumer Handa,AI & ML Engineering (AIML),2017,2021,sumerhanda83@gmail.com,01692020609,2000-12-21,"21, Rao Road, Bathinda 943501",Kharagpur,79.0,95.6,Yes,Freshworks,1608666,Got job in campus placement
3452,Indrajit Sura,AI & ML Engineering (AIML),2018,2022,indrajitsura90@gmail.com,+916329823061,2001-10-28,"H.No. 67, Balan Ganj, Alappuzha-598480",Tenali,78.7,82.9,Yes,Freshworks,1619266,Got job in campus placement
3453,Taimur Yogi,AI & ML Engineering (AIML),2016,2020,taimuryogi73@gmail.com,+911066699872,1997-12-21,"17/05, Grewal Zila, Tiruppur-791313",Guntur,87.7,90.3,No,,,No special remarks
3454,Samarth Badal,AI & ML Engineering (AIML),2017,2021,samarthbadal28@gmail.com,06311101459,1999-11-29,"09, Sagar Ganj, Kakinada-561042",Mangalore,92.9,92.6,Yes,Freshworks,1632129,Got job in campus placement
3455,Amira Ravi,AI & ML Engineering (AIML),2018,2022,amiraravi11@gmail.com,7390265391,1999-01-19,"H.No. 14, Dugar Zila, Guna 673263",Bareilly,91.8,98.3,No,,,No special remarks
3456,Advika Sandhu,AI & ML Engineering (AIML),2019,2023,advikasandhu18@gmail.com,+916748344810,1999-10-07,"H.No. 159, Sahni Nagar, Satara-853800",Vijayawada,80.2,91.6,Yes,Mindtree,1584260,Got job in campus placement
3457,Divit Joshi,AI & ML Engineering (AIML),2019,2023,divitjoshi72@gmail.com,01055219156,2001-02-14,"96/95, Upadhyay Marg, Sultan Pur Majra-292362",Kavali,77.9,84.8,Yes,HCL,1591793,Got job in campus placement
3458,Miraya Garg,AI & ML Engineering (AIML),2019,2023,mirayagarg49@gmail.com,06975128673,2000-08-13,"H.No. 16, Sarkar Nagar, Tadepalligudem-506031",Akola,82.5,92.9,Yes,TCS,1667117,Got job in campus placement
3459,Kiaan Bhatia,AI & ML Engineering (AIML),2019,2023,kiaanbhatia33@gmail.com,2436260821,2001-12-12,"H.No. 030, Mandal Road, Chapra 326045",Howrah,80.1,82.4,No,,,No special remarks
3460,Bhavin Sahni,AI & ML Engineering (AIML),2016,2020,bhavinsahni60@gmail.com,03794092737,2000-11-23,"25, Bhatti Circle, Gandhidham 731102",Ballia,77.3,89.9,No,,,No special remarks
3461,Eva Gala,AI & ML Engineering (AIML),2019,2023,evagala55@gmail.com,+919112908758,2002-08-16,"H.No. 948, Sengupta, Junagadh 645004",Sambalpur,83.6,81.4,No,,,No special remarks
3462,Kaira Wagle,AI & ML Engineering (AIML),2018,2022,kairawagle86@gmail.com,4077725295,2001-12-02,"H.No. 523, Gole Circle, Agartala-373007",Lucknow,79.8,86.3,No,,,No special remarks
3463,Hunar Warrior,AI & ML Engineering (AIML),2017,2021,hunarwarrior33@gmail.com,+913846322707,1999-03-03,"H.No. 738, Raman Marg, Dehradun-389292",Ichalkaranji,94.6,87.6,Yes,TCS,1491607,Got job in campus placement
3464,Nirvaan Sanghvi,AI & ML Engineering (AIML),2019,2023,nirvaansanghvi26@gmail.com,01108289117,2000-10-30,"H.No. 314, Wason Nagar, Delhi 530425",Raichur,81.7,86.7,Yes,TCS,1579548,Got job in campus placement
3465,Alia Agarwal,AI & ML Engineering (AIML),2019,2023,aliaagarwal86@gmail.com,3606944024,2003-06-10,"H.No. 782, Sachdev Zila, Ahmedabad 641095",Tenali,76.4,90.0,No,,,No special remarks
3466,Dhruv Shukla,AI & ML Engineering (AIML),2019,2023,dhruvshukla49@gmail.com,08487079352,2001-11-09,"710, Vohra Circle, Ozhukarai-985536",Burhanpur,82.6,89.4,No,,,No special remarks
3467,Onkar Jha,AI & ML Engineering (AIML),2016,2020,onkarjha85@gmail.com,3937094538,2000-07-31,"93/77, Chanda Chowk, Medininagar 252039",Imphal,81.5,98.2,Yes,Freshworks,1577643,Got job in campus placement
3468,Jayan Chakraborty,AI & ML Engineering (AIML),2017,2021,jayanchakraborty6@gmail.com,8202118853,2000-03-04,"410, Dave, Eluru 421053",Mau,80.0,87.4,Yes,TCS,1530928,Got job in campus placement
3469,Elakshi Raj,AI & ML Engineering (AIML),2018,2022,elakshiraj55@gmail.com,5055734892,2002-04-07,"H.No. 742, Bawa Chowk, Bulandshahr-887885",Etawah,83.6,90.9,Yes,Mindtree,1581510,Got job in campus placement
3470,Indrajit Bobal,AI & ML Engineering (AIML),2016,2020,indrajitbobal96@gmail.com,+913661993099,2001-11-05,"42/574, Bandi Zila, Unnao-264364",Chapra,90.3,90.4,No,,,No special remarks
3471,Nishith Chopra,AI & ML Engineering (AIML),2019,2023,nishithchopra69@gmail.com,06099217823,2003-04-19,"86, Gera Circle, Silchar 028887",Gandhidham,76.7,84.5,Yes,Mindtree,1605776,Got job in campus placement
3472,Kabir Balay,AI & ML Engineering (AIML),2018,2022,kabirbalay67@gmail.com,5767234476,2002-06-02,"H.No. 882, Kade Ganj, Dharmavaram-905755",Loni,82.2,87.3,No,,,No special remarks
3473,Zain Jain,AI & ML Engineering (AIML),2018,2022,zainjain70@gmail.com,+914358624307,1998-04-19,"47/950, Tella Path, Alappuzha 467931",Nanded,89.5,89.2,Yes,HCL,1676151,Got job in campus placement
3474,Ayesha Goswami,AI & ML Engineering (AIML),2016,2020,ayeshagoswami76@gmail.com,2835141845,1999-06-04,"43, Walla Road, Jhansi 063277",Gandhinagar,88.5,99.3,No,,,No special remarks
3475,Umang Tandon,AI & ML Engineering (AIML),2017,2021,umangtandon22@gmail.com,08471104235,1998-06-02,"H.No. 971, Vig Nagar, Bhilai 582834",Bahraich,76.8,89.2,No,,,No special remarks
3476,Hiran Bhatia,AI & ML Engineering (AIML),2017,2021,hiranbhatia73@gmail.com,00342397906,2002-10-10,"H.No. 346, Trivedi Zila, Nandyal-968550",Gudivada,92.1,80.1,No,,,No special remarks
3477,Advik Bhargava,AI & ML Engineering (AIML),2016,2020,advikbhargava5@gmail.com,4518083021,2003-07-28,"08, Singh Road, Malegaon-291687",Vadodara,91.9,86.3,Yes,HCL,1628104,Got job in campus placement
3478,Misha Hari,AI & ML Engineering (AIML),2018,2022,mishahari43@gmail.com,03006336397,2001-03-23,"30/71, Savant Path, Rajpur Sonarpur 154803",Bettiah,87.0,83.7,No,,,No special remarks
3479,Taran Koshy,AI & ML Engineering (AIML),2016,2020,tarankoshy55@gmail.com,3762402141,1998-06-27,"44/13, Soni Street, Solapur 023926",Bhubaneswar,79.7,91.8,No,,,No special remarks
3480,Anahita Krishnamurthy,AI & ML Engineering (AIML),2016,2020,anahitakrishnamurthy52@gmail.com,3158918884,2000-05-07,"94, Chakrabarti Marg, Arrah-545752",Latur,82.8,90.3,Yes,HCL,1611413,Got job in campus placement
3481,Sana Thakkar,AI & ML Engineering (AIML),2019,2023,sanathakkar36@gmail.com,0730666571,2000-09-19,"367, Tiwari Zila, Junagadh-788033",Anantapur,91.9,88.0,No,,,No special remarks
3482,Mahika Subramanian,AI & ML Engineering (AIML),2019,2023,mahikasubramanian83@gmail.com,00184538805,2000-02-13,"08/01, Malhotra Circle, Kavali-389878",Chapra,80.7,93.5,No,,,No special remarks
3483,Navya Hora,AI & ML Engineering (AIML),2018,2022,navyahora36@gmail.com,+914948957841,2000-08-24,"60, Sami Zila, Kurnool-910430",Shahjahanpur,79.4,90.9,No,,,No special remarks
3484,Mohanlal Bali,AI & ML Engineering (AIML),2019,2023,mohanlalbali1@gmail.com,05093710776,2000-06-07,"H.No. 443, Garde, Loni-685824",Avadi,82.9,82.2,No,,,No special remarks
3485,Hazel Baria,AI & ML Engineering (AIML),2016,2020,hazelbaria53@gmail.com,03885852988,2003-01-01,"19, Dara Marg, Deoghar 076775",Secunderabad,76.9,85.1,No,,,No special remarks
3486,Anika Amble,AI & ML Engineering (AIML),2019,2023,anikaamble98@gmail.com,07977823778,2001-03-28,"48/93, Dubey Street, Ulhasnagar-844667",Madhyamgram,94.6,88.8,No,,,No special remarks
3487,Shamik Khatri,AI & ML Engineering (AIML),2018,2022,shamikkhatri23@gmail.com,09983836808,2000-01-19,"H.No. 69, Vora Road, Alwar 814851",Haridwar,77.2,83.8,Yes,Freshworks,1538832,Got job in campus placement
3488,Myra Yadav,AI & ML Engineering (AIML),2016,2020,myrayadav69@gmail.com,5974486252,2002-04-20,"19, Bansal Nagar, Medininagar-508937",Jalgaon,89.8,99.2,No,,,No special remarks
3489,Anya Shetty,AI & ML Engineering (AIML),2018,2022,anyashetty19@gmail.com,5984524338,2000-01-06,"81/491, Manne, Asansol 042621",Bareilly,78.0,88.0,No,,,No special remarks
3490,Jayant Manne,AI & ML Engineering (AIML),2018,2022,jayantmanne56@gmail.com,9861657777,1999-07-24,"97, Raja Road, Alappuzha 175282",Sagar,76.4,90.9,Yes,TCS,1639146,Got job in campus placement
3491,Lagan Dubey,AI & ML Engineering (AIML),2019,2023,lagandubey8@gmail.com,03351084923,2003-05-18,"15/42, Kuruvilla Path, Nashik-777251",Thrissur,84.1,88.6,Yes,Freshworks,1604828,Got job in campus placement
3492,Aniruddh Banik,AI & ML Engineering (AIML),2016,2020,aniruddhbanik85@gmail.com,+914703866980,1999-07-13,"20/74, Sawhney Ganj, Proddatur-246406",Darbhanga,87.5,92.0,Yes,Freshworks,1621124,Got job in campus placement
3493,Sumer Cherian,AI & ML Engineering (AIML),2019,2023,sumercherian10@gmail.com,04110431561,1998-05-05,"53/566, Krishna Zila, Phagwara 832880",Thane,75.1,97.2,No,,,No special remarks
3494,Indrans Toor,AI & ML Engineering (AIML),2016,2020,indranstoor90@gmail.com,03753640116,2003-01-02,"92, Dugal Path, Khammam-862204",Panipat,77.3,91.1,No,,,No special remarks
3495,Divit Tella,AI & ML Engineering (AIML),2016,2020,divittella33@gmail.com,09780325584,1999-12-22,"73/93, Deo Nagar, Maheshtala-735298",Mehsana,79.1,91.0,Yes,Mindtree,1517842,Got job in campus placement
3496,Divit Kulkarni,AI & ML Engineering (AIML),2016,2020,divitkulkarni74@gmail.com,+918608129097,1999-04-13,"23, Kala Zila, Aizawl 939681",Hospet,84.5,95.9,Yes,HCL,1654982,Got job in campus placement
3497,Anahi Bahl,AI & ML Engineering (AIML),2017,2021,anahibahl66@gmail.com,+915157459348,1998-05-03,"539, Rastogi Marg, Visakhapatnam 985062",Thrissur,81.3,83.3,No,,,No special remarks
3498,Hazel Dave,AI & ML Engineering (AIML),2018,2022,hazeldave91@gmail.com,2404091814,2003-08-15,"H.No. 029, Dixit Path, Amaravati 392444",Dehri,91.2,93.3,No,,,No special remarks
3499,Ranbir Lanka,AI & ML Engineering (AIML),2018,2022,ranbirlanka65@gmail.com,01229747546,1999-04-05,"H.No. 26, Doshi Zila, Bijapur 621947",Farrukhabad,77.6,85.7,No,,,No special remarks
3500,Seher Issac,AI & ML Engineering (AIML),2019,2023,seherissac32@gmail.com,01188734919,1999-06-29,"27, Mall Circle, Bhavnagar-569759",Rewa,85.9,92.2,Yes,TCS,1545483,Got job in campus placement
3501,Vihaan Ravi,AI & ML Engineering (AIML),2018,2022,vihaanravi19@gmail.com,8764545664,1999-09-01,"H.No. 06, Ray Zila, Hubli–Dharwad 358216",Sonipat,77.7,84.9,Yes,TCS,1543436,Got job in campus placement
3502,Damini Bose,AI & ML Engineering (AIML),2016,2020,daminibose51@gmail.com,05397066607,1997-12-21,"H.No. 55, Baral Circle, Mehsana 769161",Varanasi,77.3,92.6,No,,,No special remarks
3503,Abram Tripathi,AI & ML Engineering (AIML),2016,2020,abramtripathi94@gmail.com,+919027924415,2000-01-23,"H.No. 510, Konda Path, Bhiwani-322261",Raipur,91.5,97.2,No,,,No special remarks
3504,Saira Tella,AI & ML Engineering (AIML),2018,2022,sairatella20@gmail.com,+912341007967,1999-11-10,"H.No. 73, Sha Circle, Nagaon 429961",Ongole,93.9,93.2,No,,,No special remarks
3505,Anya Maharaj,AI & ML Engineering (AIML),2017,2021,anyamaharaj75@gmail.com,+914164367689,1997-10-21,"00/862, Krishna Path, Dibrugarh 286557",Narasaraopet,81.7,89.4,Yes,HCL,1638840,Got job in campus placement
3506,Rania Dave,AI & ML Engineering (AIML),2016,2020,raniadave53@gmail.com,01469456212,2002-07-24,"H.No. 575, Subramanian Ganj, Ambattur-816193",Adoni,93.5,94.0,No,,,No special remarks
3507,Parinaaz Ratti,AI & ML Engineering (AIML),2016,2020,parinaazratti30@gmail.com,05537100248,2001-01-08,"45, Devan Path, Sagar 339946",Purnia,82.7,89.5,No,,,No special remarks
3508,Rhea Deshpande,AI & ML Engineering (AIML),2018,2022,rheadeshpande55@gmail.com,04754912226,2003-09-05,"541, Chokshi Path, Ulhasnagar-468814",Yamunanagar,78.7,81.9,Yes,TCS,1608216,Got job in campus placement
3509,Divit Lata,AI & ML Engineering (AIML),2016,2020,divitlata88@gmail.com,+913444423509,1999-06-22,"36/40, Iyer Ganj, Thane-168523",Pondicherry,77.0,88.5,Yes,HCL,1539583,Got job in campus placement
3510,Adira Choudhary,AI & ML Engineering (AIML),2016,2020,adirachoudhary45@gmail.com,0644097553,2002-01-08,"H.No. 14, Bumb Nagar, Rampur 905788",Phusro,81.3,81.0,Yes,TCS,1652651,Got job in campus placement
3511,Purab Aurora,AI & ML Engineering (AIML),2017,2021,purabaurora84@gmail.com,+915543509083,2002-08-02,"54/681, Tiwari Circle, Mehsana 829997",Indore,79.3,99.9,Yes,Freshworks,1604406,Got job in campus placement
3512,Oorja Kashyap,AI & ML Engineering (AIML),2017,2021,oorjakashyap3@gmail.com,01296031323,1997-09-15,"361, Garde Marg, Katni-184314",Ballia,86.0,87.6,Yes,Mindtree,1532422,Got job in campus placement
3513,Prerak Chaudhary,AI & ML Engineering (AIML),2017,2021,prerakchaudhary51@gmail.com,+914294373713,2001-01-21,"61, Dhar Path, Varanasi-768306",Moradabad,76.0,89.5,No,,,No special remarks
3514,Navya Rajagopalan,AI & ML Engineering (AIML),2018,2022,navyarajagopalan100@gmail.com,5098056596,2003-04-20,"H.No. 917, Kala Circle, Sangli-Miraj & Kupwad-710362",Gorakhpur,80.9,83.9,Yes,HCL,1580334,Got job in campus placement
3515,Vritika Keer,AI & ML Engineering (AIML),2016,2020,vritikakeer77@gmail.com,8784804204,1999-06-15,"00/79, Kuruvilla Circle, Jalna 414035",Lucknow,92.9,84.7,Yes,Mindtree,1665090,Got job in campus placement
3516,Advika Vyas,AI & ML Engineering (AIML),2016,2020,advikavyas3@gmail.com,+916790018339,2001-12-08,"66/633, Zacharia Street, Adoni 748554",Hindupur,75.2,94.4,Yes,Mindtree,1683650,Got job in campus placement
3517,Aniruddh Wali,AI & ML Engineering (AIML),2019,2023,aniruddhwali45@gmail.com,08396102905,1998-07-18,"666, Gola Street, Shahjahanpur-414191",Naihati,81.6,95.8,No,,,No special remarks
3518,Gokul Samra,AI & ML Engineering (AIML),2017,2021,gokulsamra87@gmail.com,2463175602,2001-07-20,"H.No. 71, Lalla Zila, Tadepalligudem-744524",Jalgaon,82.9,95.4,Yes,TCS,1631487,Got job in campus placement
3519,Dhanuk Keer,AI & ML Engineering (AIML),2016,2020,dhanukkeer14@gmail.com,+910268871165,2000-12-13,"12, Brar Road, Haridwar 926037",Sri Ganganagar,84.6,93.9,Yes,TCS,1571407,Got job in campus placement
3520,Kavya Ranganathan,AI & ML Engineering (AIML),2018,2022,kavyaranganathan10@gmail.com,+913563702608,2002-01-01,"H.No. 28, Karpe Chowk, Karnal 423499",Bijapur,84.2,81.2,Yes,HCL,1617976,Got job in campus placement
3521,Amira Mandal,AI & ML Engineering (AIML),2016,2020,amiramandal47@gmail.com,+915603259206,2003-01-24,"87/82, Mani Chowk, Giridih 965450",Bhatpara,94.8,88.8,No,,,No special remarks
3522,Himmat Hayre,AI & ML Engineering (AIML),2017,2021,himmathayre56@gmail.com,9760194262,1999-04-23,"08/256, Venkatesh, Fatehpur-592170",Salem,77.9,98.0,Yes,HCL,1515222,Got job in campus placement
3523,Taran Kamdar,AI & ML Engineering (AIML),2017,2021,tarankamdar69@gmail.com,+918842246443,2002-07-06,"H.No. 084, Ravel, Jodhpur-905949",Navi Mumbai,75.1,99.6,Yes,Freshworks,1501986,Got job in campus placement
3524,Neysa Bose,AI & ML Engineering (AIML),2017,2021,neysabose74@gmail.com,+910768120105,2001-05-25,"381, Gala Street, Deoghar 483524",Ahmedabad,79.9,92.3,No,,,No special remarks
3525,Manikya Sane,AI & ML Engineering (AIML),2018,2022,manikyasane68@gmail.com,7844038583,1999-11-21,"H.No. 42, Gaba Marg, Ghaziabad 195508",New Delhi,79.5,88.4,No,,,No special remarks
3526,Kavya Goda,AI & ML Engineering (AIML),2018,2022,kavyagoda75@gmail.com,9739629307,1999-08-12,"H.No. 23, Raval Marg, Jodhpur-887281",Nashik,78.0,88.7,Yes,Mindtree,1491191,Got job in campus placement
3527,Darshit Keer,AI & ML Engineering (AIML),2018,2022,darshitkeer90@gmail.com,3608133324,1998-11-18,"08/276, Chadha, Anantapuram 417161",Hajipur,92.1,94.2,Yes,Mindtree,1496333,Got job in campus placement
3528,Suhana Sane,AI & ML Engineering (AIML),2019,2023,suhanasane95@gmail.com,9307087462,1997-09-21,"H.No. 47, Balan Marg, Hajipur 072531",Jorhat,77.0,92.3,No,,,No special remarks
3529,Dhruv Apte,AI & ML Engineering (AIML),2017,2021,dhruvapte1@gmail.com,+916790221608,1999-11-19,"51/02, Ramesh Ganj, Ajmer 952301",Meerut,84.8,91.0,Yes,HCL,1561255,Got job in campus placement
3530,Yuvraj  Kakar,AI & ML Engineering (AIML),2018,2022,yuvrajkakar29@gmail.com,1984480298,2003-08-21,"621, Ghose Zila, Srikakulam 223026",Berhampur,90.6,97.3,No,,,No special remarks
3531,Lakshit Kumer,AI & ML Engineering (AIML),2017,2021,lakshitkumer67@gmail.com,3715360999,2000-03-15,"69/155, Konda Path, Pudukkottai 036794",Mirzapur,87.6,99.7,No,,,No special remarks
3532,Ritvik Bains,AI & ML Engineering (AIML),2016,2020,ritvikbains57@gmail.com,03526251542,2003-08-21,"19/72, Sani Ganj, Ambattur-249343",Agra,94.0,80.5,No,,,No special remarks
3533,Hazel Wason,AI & ML Engineering (AIML),2016,2020,hazelwason79@gmail.com,+914813632185,2000-07-02,"15/48, Ghosh Ganj, Muzaffarpur-033102",Khandwa,85.5,95.6,Yes,Freshworks,1629926,Got job in campus placement
3534,Mehul Sarkar,AI & ML Engineering (AIML),2017,2021,mehulsarkar16@gmail.com,06442447054,1998-04-20,"20, Madan, Noida-433959",Darbhanga,77.7,90.7,No,,,No special remarks
3535,Inaaya  Lal,AI & ML Engineering (AIML),2019,2023,inaayalal22@gmail.com,+911623553570,2002-05-02,"H.No. 228, Salvi, Ozhukarai 785773",Chandrapur,92.0,89.4,Yes,Freshworks,1591983,Got job in campus placement
3536,Adira Ben,AI & ML Engineering (AIML),2017,2021,adiraben44@gmail.com,06124480767,2000-07-16,"H.No. 748, Tak Road, Darbhanga-905938",Bhagalpur,78.3,93.3,Yes,HCL,1546371,Got job in campus placement
3537,Renee Sankaran,AI & ML Engineering (AIML),2016,2020,reneesankaran97@gmail.com,07474093436,2002-03-27,"H.No. 243, Desai Nagar, Nandyal 470702",Kharagpur,81.5,83.1,Yes,Mindtree,1591425,Got job in campus placement
3538,Mishti Lala,AI & ML Engineering (AIML),2017,2021,mishtilala34@gmail.com,5199820805,2003-08-17,"H.No. 722, Sekhon Nagar, Proddatur 710804",Amravati,88.7,82.0,No,,,No special remarks
3539,Dhruv Agarwal,AI & ML Engineering (AIML),2019,2023,dhruvagarwal48@gmail.com,0595902192,2000-09-19,"H.No. 55, Shere Zila, Siwan-586213",Sirsa,77.6,86.5,Yes,TCS,1508862,Got job in campus placement
3540,Kimaya Raja,AI & ML Engineering (AIML),2018,2022,kimayaraja5@gmail.com,9775132238,1999-07-04,"738, Kumer Chowk, Tinsukia-143885",Kota,85.1,97.4,No,,,No special remarks
3541,Baiju Divan,AI & ML Engineering (AIML),2016,2020,baijudivan43@gmail.com,+912056832675,2002-11-27,"708, Krish Chowk, Nagaon 261445",Sagar,75.4,86.3,No,,,No special remarks
3542,Adira Brahmbhatt,AI & ML Engineering (AIML),2017,2021,adirabrahmbhatt24@gmail.com,04603797829,2002-11-21,"00/03, Swaminathan Path, Orai 001366",Kirari Suleman Nagar,93.3,98.1,No,,,No special remarks
3543,Riya Kaul,AI & ML Engineering (AIML),2016,2020,riyakaul17@gmail.com,+912973804667,2000-10-04,"H.No. 712, Kanda Road, Berhampore-443102",Bathinda,88.6,80.2,No,,,No special remarks
3544,Tushar Venkatesh,AI & ML Engineering (AIML),2018,2022,tusharvenkatesh96@gmail.com,+911833042692,2001-06-14,"56/687, Gera Circle, Sultan Pur Majra 575684",Hubli–Dharwad,75.8,91.7,No,,,No special remarks
3545,Tiya Bhandari,AI & ML Engineering (AIML),2016,2020,tiyabhandari10@gmail.com,2983589286,1997-09-25,"H.No. 06, Iyengar Road, Tadipatri-250479",Jalna,78.3,98.4,No,,,No special remarks
3546,Samiha Shankar,AI & ML Engineering (AIML),2016,2020,samihashankar48@gmail.com,1607796042,2001-12-08,"977, Chakrabarti Road, Kozhikode 926930",Bihar Sharif,76.7,81.4,No,,,No special remarks
3547,Jiya Arya,AI & ML Engineering (AIML),2016,2020,jiyaarya30@gmail.com,00789472833,1999-06-11,"09/83, Bansal Ganj, Madurai 822515",Avadi,82.2,99.5,No,,,No special remarks
3548,Rati Kara,AI & ML Engineering (AIML),2019,2023,ratikara65@gmail.com,9411593257,2002-03-13,"32, Kurian Chowk, Varanasi 528449",Indore,86.2,89.1,Yes,TCS,1588935,Got job in campus placement
3549,Veer Ram,AI & ML Engineering (AIML),2018,2022,veerram79@gmail.com,3341674549,2001-10-25,"H.No. 95, Khare Marg, Hosur-233158",Nagercoil,90.9,84.1,Yes,HCL,1493851,Got job in campus placement
